date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:43:53	2870873/2870873	---M--	200	added ('OK')	image/png	etag:3c1b32c6e121f8aa538b81ab758c655d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/b37bdc4c-2b2b-4aac-ba5d-3b08f766c911_rwc_0x0x1244x1656x1244.png?h=7051125a6b625a4ad60203b2dcdc217e	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/b37bdc4c-2b2b-4aac-ba5d-3b08f766c911_rwc_0x0x1244x1656x1244147c.png	(from https://rentz.com.br/work)
01:43:54	58454/58454	---M--	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2004:43:59%20GMT	https://rentz.com.br/the-baby-guide	C:/ACNAIS/CANAIS/rentz.com.br/the-baby-guide.html	(from https://rentz.com.br/work)
01:43:54	1492/1492	---M--	200	added ('OK')	image/png	etag:5990d70111974ee843794a89ff3a4423	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/720ff560-8bc2-4d02-a9d6-2e2826a2ca2e_rwc_0x0x1244x1656x32.png?h=e79ac80b93d83d89fea5f11480eb3189	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/720ff560-8bc2-4d02-a9d6-2e2826a2ca2e_rwc_0x0x1244x1656x326e6f.png	(from https://rentz.com.br/work)
01:43:54	252308/252308	---M--	200	added ('OK')	image/png	etag:ab6ac9209c5e33a7b06d357b4f0c63d6	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/720ff560-8bc2-4d02-a9d6-2e2826a2ca2e_rwc_0x0x1244x1656x1244.png?h=dbb8da646ebc8768a6b6a6b1a3b199f7	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/720ff560-8bc2-4d02-a9d6-2e2826a2ca2e_rwc_0x0x1244x1656x1244e613.png	(from https://rentz.com.br/work)
01:43:54	141/141	---M--	200	added ('OK')	application/javascript	date:Wed,%2015%20Nov%202023%2004:44:00%20GMT	https://rentz.com.br/site/translations?cb=47a664330854441e7fc00a8c3e7b38610e6a2e05	C:/ACNAIS/CANAIS/rentz.com.br/site/translations9c0e	(from https://rentz.com.br/work)
01:43:55	354855/354855	---M--	200	added ('OK')	application/javascript	etag:%22652d817a-56a27%22	https://rentz.com.br/dist/js/main.js?cb=47a664330854441e7fc00a8c3e7b38610e6a2e05	C:/ACNAIS/CANAIS/rentz.com.br/dist/js/main9c0e.js	(from https://rentz.com.br/work)
01:43:55	73104/73104	---M--	200	added ('OK')	text/css	etag:6069bbacadce5e33809c51bec038efe4	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/10d1d7a0a0ba916f6025531e336dedd91698414657.css?h=989814beb117b970ac8c80a8813cb0ba	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/10d1d7a0a0ba916f6025531e336dedd91698414657703b.css	(from https://rentz.com.br/about)
01:43:56	561404/561404	---M--	200	added ('OK')	image/png	etag:150d39c935cc15cd06b363b10c2df631	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1e478669-c0b7-44cb-916a-e568b79ad652_rw_1920.png?h=12cabbca9b3d51cf148cd7322e375a53	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1e478669-c0b7-44cb-916a-e568b79ad652_rw_1920e7cb.png	(from https://rentz.com.br/about)
01:43:56	991538/991538	---M--	200	added ('OK')	image/png	etag:37ccb66a34d426f93103a33df70c80ef	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1e478669-c0b7-44cb-916a-e568b79ad652.png?h=b1a347c8c5dbe32667c2993ca6949181	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1e478669-c0b7-44cb-916a-e568b79ad65282a7.png	(from https://rentz.com.br/about)
01:43:56	73104/73104	---M--	200	added ('OK')	text/css	etag:0e92ec56b7ce64effaa5cbc04ce7cbc5	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c6a7ca8eba2d040003cfce87b8d113911698414657.css?h=3b3cb48868495b03adeccd10ea3f4bf2	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c6a7ca8eba2d040003cfce87b8d113911698414657efee.css	(from https://rentz.com.br/frango-assado)
01:43:57	113108/113108	---M--	200	added ('OK')	image/png	etag:ba81d73db08488a38feef9b8e7d8a6ae	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/235907e9-496e-4dfa-ae5c-da0bf8238898.png?h=ed683078907b07b48bc041e093f0f08a	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/235907e9-496e-4dfa-ae5c-da0bf8238898f69a.png	(from https://rentz.com.br/frango-assado)
01:43:57	163738/163738	---M--	200	added ('OK')	image/png	etag:14e56bd66866e8bc3e198058606e68c2	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/235907e9-496e-4dfa-ae5c-da0bf8238898_rw_1920.png?h=1474651fba28fa6ee6d4471ab69c8640	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/235907e9-496e-4dfa-ae5c-da0bf8238898_rw_19200626.png	(from https://rentz.com.br/frango-assado)
01:43:57	113238/113238	---M--	200	added ('OK')	image/png	etag:8d4982fba1faf2968b87ccc7bcbbca61	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/61141313-d7ce-4fee-bc9c-e8a8fd7bc97c.png?h=18bb64a2a02e37cbbc6883757f1ec4fd	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/61141313-d7ce-4fee-bc9c-e8a8fd7bc97c0622.png	(from https://rentz.com.br/frango-assado)
01:43:57	207530/207530	---M--	200	added ('OK')	image/png	etag:c0f2ef7827c4d4cecfe148006ba1aefd	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/61141313-d7ce-4fee-bc9c-e8a8fd7bc97c_rw_1920.png?h=9a3acdc1126644c45fa26fa62ebfde5e	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/61141313-d7ce-4fee-bc9c-e8a8fd7bc97c_rw_192077a6.png	(from https://rentz.com.br/frango-assado)
01:43:58	105472/105472	---M--	200	added ('OK')	image/png	etag:8f67c525e0aa524b3ff90b511860f609	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/80a95ebe-32c5-4ffa-9cf9-7f316c59f9be.png?h=d6b5a63af72ea41f9800615be4ec1228	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/80a95ebe-32c5-4ffa-9cf9-7f316c59f9be03dd.png	(from https://rentz.com.br/frango-assado)
01:43:58	171583/171583	---M--	200	added ('OK')	image/png	etag:766a15531ecc82569df6a9472607d514	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/80a95ebe-32c5-4ffa-9cf9-7f316c59f9be_rw_1920.png?h=1b8e7de3e1fa72ecf9f5aadde735c6fc	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/80a95ebe-32c5-4ffa-9cf9-7f316c59f9be_rw_19203481.png	(from https://rentz.com.br/frango-assado)
01:43:58	147528/147528	---M--	200	added ('OK')	image/png	etag:7bdc97088cb9588fbb77fbf7cd011218	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7c4a48a8-e59c-4007-8002-07f9103ccaff.png?h=c62dec00e132214c9e83f5085737943b	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7c4a48a8-e59c-4007-8002-07f9103ccaff5b4e.png	(from https://rentz.com.br/frango-assado)
01:43:58	315659/315659	---M--	200	added ('OK')	image/png	etag:95f5c1927172ba50f9389af39e717a0f	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7c4a48a8-e59c-4007-8002-07f9103ccaff_rw_1920.png?h=3daf100ed22f5aa2083ce12d4c7c1bad	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/7c4a48a8-e59c-4007-8002-07f9103ccaff_rw_1920a424.png	(from https://rentz.com.br/frango-assado)
01:43:59	385180/385180	---M--	200	added ('OK')	image/png	etag:714652b99559ea1c1cbd76dddafc6074	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c242ca7a-9f7d-4ec5-a5fd-e8b776b7f08e.png?h=67ceebd858a943836bead56f3d535d61	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c242ca7a-9f7d-4ec5-a5fd-e8b776b7f08efdf8.png	(from https://rentz.com.br/frango-assado)
01:43:59	1006899/1006899	---M--	200	added ('OK')	image/png	etag:c2fae56b93cc5a2cfcaa9b2e7965e59a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c242ca7a-9f7d-4ec5-a5fd-e8b776b7f08e_rw_1920.png?h=fb6680caf003abf3dc418d6918687c88	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c242ca7a-9f7d-4ec5-a5fd-e8b776b7f08e_rw_192011d3.png	(from https://rentz.com.br/frango-assado)
01:44:00	1102664/1102664	---M--	200	added ('OK')	image/png	etag:27a22c845bb7ec1f6a4c5262e23b1272	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dee03c49-d68c-458d-af99-b9661e743f85_rw_1920.png?h=b7d1952726171beffcb686b33ee14f86	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dee03c49-d68c-458d-af99-b9661e743f85_rw_19201b5d.png	(from https://rentz.com.br/frango-assado)
01:44:00	2410739/2410739	---M--	200	added ('OK')	image/png	etag:564f176afaf45130bd9165698a56600d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dee03c49-d68c-458d-af99-b9661e743f85.png?h=0f840d4d721d25c336884768777007aa	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/dee03c49-d68c-458d-af99-b9661e743f85643e.png	(from https://rentz.com.br/frango-assado)
01:44:01	5302835/5302835	---M--	200	added ('OK')	image/png	etag:15b0039977a4853baa38fb114eeb0389	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/3ae492c4-ab41-406a-ac73-882f6a16c519.png?h=e6a2f391e17613ed89ce8650afb78717	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/3ae492c4-ab41-406a-ac73-882f6a16c519506b.png	(from https://rentz.com.br/frango-assado)
01:44:01	2255887/2255887	---M--	200	added ('OK')	image/png	etag:5c2c5c8908ff504ed691c76991175c1b	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/3ae492c4-ab41-406a-ac73-882f6a16c519_rw_1920.png?h=7324a29fdb79635c531066462a4caf54	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/3ae492c4-ab41-406a-ac73-882f6a16c519_rw_1920f8ae.png	(from https://rentz.com.br/frango-assado)
01:44:01	863338/863338	---M--	200	added ('OK')	image/png	etag:dfe46e5165f0b31de239a182efb15d4e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/645994ac-e18c-45b2-ba48-2ca098b82001_rw_1920.png?h=2ac2b0ba89d7df8ade33c2ee2e080706	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/645994ac-e18c-45b2-ba48-2ca098b82001_rw_19203d8d.png	(from https://rentz.com.br/frango-assado)
01:44:01	1865642/1865642	---M--	200	added ('OK')	image/png	etag:97b5ddcb71cf508ac1244a4282729baf	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/645994ac-e18c-45b2-ba48-2ca098b82001.png?h=21298b72a26314d7cb3f12d31c7dafd3	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/645994ac-e18c-45b2-ba48-2ca098b8200191bc.png	(from https://rentz.com.br/frango-assado)
01:44:02	6831646/6831646	---M--	200	added ('OK')	image/png	etag:4d426b8ddd3254f58414243c77ba7dc6	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/da1e9092-bce2-4b08-b5b7-afa8f74cad74.png?h=90d7a138783ca3eb58b21ed743dcc2c4	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/da1e9092-bce2-4b08-b5b7-afa8f74cad7486e2.png	(from https://rentz.com.br/frango-assado)
01:44:03	2668598/2668598	---M--	200	added ('OK')	image/png	etag:b6ee84dedf5011bbabfd83747cc8f433	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/da1e9092-bce2-4b08-b5b7-afa8f74cad74_rw_1920.png?h=42e7c77b4ac8e95e41b5c887c47d71f7	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/da1e9092-bce2-4b08-b5b7-afa8f74cad74_rw_19201668.png	(from https://rentz.com.br/frango-assado)
01:44:03	438782/438782	---M--	200	added ('OK')	image/png	etag:486d12d8d0109ae28c7e942fa9526760	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9f9a64fb-58ce-4108-8aaf-e73e066adfd7.png?h=714a208dc66bda265dd26b45ee2d9525	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9f9a64fb-58ce-4108-8aaf-e73e066adfd7118e.png	(from https://rentz.com.br/frango-assado)
01:44:03	910878/910878	---M--	200	added ('OK')	image/png	etag:f53f01bda6aadc2bd4a0380bd1631381	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9f9a64fb-58ce-4108-8aaf-e73e066adfd7_rw_1920.png?h=07230f52263db189be663b0c23d8dfb0	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/9f9a64fb-58ce-4108-8aaf-e73e066adfd7_rw_19203166.png	(from https://rentz.com.br/frango-assado)
01:44:04	320824/320824	---M--	200	added ('OK')	image/png	etag:3f9b293b922bf5a1a0af0e37bad6c657	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/20e04962-51eb-47f5-b097-c726d435dbfc.png?h=fede1712738c6ab6d51bdc07470bd25a	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/20e04962-51eb-47f5-b097-c726d435dbfc02de.png	(from https://rentz.com.br/frango-assado)
01:44:04	519657/519657	---M--	200	added ('OK')	image/png	etag:e49b23b5aadd94929364f6eb78b237b2	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/20e04962-51eb-47f5-b097-c726d435dbfc_rw_1920.png?h=ca89ffbc4e99ec7d04ae30a0f60d71c3	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/20e04962-51eb-47f5-b097-c726d435dbfc_rw_192060e2.png	(from https://rentz.com.br/frango-assado)
01:44:04	252172/252172	---M--	200	added ('OK')	image/png	etag:a20c1f0c89460ed6931de10c6f83aadc	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/43c0d404-7221-4b96-b5e1-da0242d762fb.png?h=2374fcc1da39a1d8d173e72cbb0e07ca	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/43c0d404-7221-4b96-b5e1-da0242d762fb1dbc.png	(from https://rentz.com.br/frango-assado)
01:44:04	488192/488192	---M--	200	added ('OK')	image/png	etag:aeef5f19bc3e76e9b8156b7e407816db	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/43c0d404-7221-4b96-b5e1-da0242d762fb_rw_1920.png?h=a61cb92919414a8786979b924d3b9000	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/43c0d404-7221-4b96-b5e1-da0242d762fb_rw_1920a928.png	(from https://rentz.com.br/frango-assado)
01:44:05	218420/218420	---M--	200	added ('OK')	image/png	etag:430014f1363bff39a4e3a0f3a35c0cc3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/340f0642-81c4-4108-a88e-3a419d3c8b73.png?h=974fa62ebd7e401279e5242204ce3f93	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/340f0642-81c4-4108-a88e-3a419d3c8b73f14a.png	(from https://rentz.com.br/frango-assado)
01:44:05	456715/456715	---M--	200	added ('OK')	image/png	etag:d5be28f9141951c5e5946a43f445a35e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/340f0642-81c4-4108-a88e-3a419d3c8b73_rw_1920.png?h=c8c67c05fa7af616c47e569b4a348d63	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/340f0642-81c4-4108-a88e-3a419d3c8b73_rw_1920decc.png	(from https://rentz.com.br/frango-assado)
01:44:05	45791/45791	---M--	200	added ('OK')	image/png	etag:80ee5c5ee6f65fbd3185db41fc99983e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/665bf7c1-ebf7-4246-9748-4e02b02b9cd6.png?h=ec647dbc4fe28488e62d70a8484d85da	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/665bf7c1-ebf7-4246-9748-4e02b02b9cd65245.png	(from https://rentz.com.br/frango-assado)
01:44:05	80908/80908	---M--	200	added ('OK')	image/png	etag:4742437a87c8a2e2b51c1aa4a9bdb3fe	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/665bf7c1-ebf7-4246-9748-4e02b02b9cd6_rw_1920.png?h=1ec832fef952866023705aa0d813e56f	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/665bf7c1-ebf7-4246-9748-4e02b02b9cd6_rw_192044fe.png	(from https://rentz.com.br/frango-assado)
01:44:06	73105/73105	---M--	200	added ('OK')	text/css	etag:35d7d9253ed5989ce5c7c42bf50432c4	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/14e091f9dc97033b33200561557f588c1698414657.css?h=2b2f399233582f9aa1e8e28d59a48bd5	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/14e091f9dc97033b33200561557f588c16984146574317.css	(from https://rentz.com.br/peraltas)
01:44:06	1155440/1155440	---M--	200	added ('OK')	image/png	etag:01887a37987fce80a950e034afa409e0	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f59d9ffb-f746-44d3-8430-7f924572bc4f.png?h=6d24788912de3593e46090d99b6b269d	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f59d9ffb-f746-44d3-8430-7f924572bc4f9f40.png	(from https://rentz.com.br/peraltas)
01:44:06	805868/805868	---M--	200	added ('OK')	image/png	etag:b7290d6dbb7df2511960bf2f314e35b8	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f59d9ffb-f746-44d3-8430-7f924572bc4f_rw_1920.png?h=fba55e1790e60426702931d90272ea0f	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/f59d9ffb-f746-44d3-8430-7f924572bc4f_rw_1920d2b3.png	(from https://rentz.com.br/peraltas)
01:44:06	458086/458086	---M--	200	added ('OK')	image/png	etag:77ade54e899857c346262ba01da19c23	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c9c18553-a132-4a5d-8adc-691f9e7ff633.png?h=e03f112723551138fce3c1decafb9ccd	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c9c18553-a132-4a5d-8adc-691f9e7ff633d93c.png	(from https://rentz.com.br/peraltas)
01:44:06	345184/345184	---M--	200	added ('OK')	image/png	etag:6315a5c57f6c723de4d5dded09efe55d	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c9c18553-a132-4a5d-8adc-691f9e7ff633_rw_1920.png?h=71f14ae0557448671ef50256eb483d7f	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/c9c18553-a132-4a5d-8adc-691f9e7ff633_rw_1920f9c9.png	(from https://rentz.com.br/peraltas)
01:44:07	1863219/1863219	---M--	200	added ('OK')	image/png	etag:55526147e53254a37c6e7abd45b2d147	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/741e0a73-9236-4dc6-b610-b5fde6756650.png?h=988d9648c60ece4cc1b1cf180e7093cf	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/741e0a73-9236-4dc6-b610-b5fde675665085e6.png	(from https://rentz.com.br/peraltas)
01:44:08	1245558/1245558	---M--	200	added ('OK')	image/png	etag:115e0a546019e1f5727a69876f2a09c4	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/741e0a73-9236-4dc6-b610-b5fde6756650_rw_1920.png?h=74214cbb6ec098816d3bd173216c2f0c	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/741e0a73-9236-4dc6-b610-b5fde6756650_rw_1920a5d6.png	(from https://rentz.com.br/peraltas)
01:44:08	448477/448477	---M--	200	added ('OK')	image/png	etag:7be43ee52a72d399059804ea168be69f	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/df2fb1cb-8100-42ee-95fb-9182790297cf.png?h=ef2a16dedebdd14f89af7fb902e62257	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/df2fb1cb-8100-42ee-95fb-9182790297cf8a24.png	(from https://rentz.com.br/peraltas)
01:44:08	394523/394523	---M--	200	added ('OK')	image/png	etag:62d56ddb04c36f8edaf27dcb9a278b0a	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/df2fb1cb-8100-42ee-95fb-9182790297cf_rw_1920.png?h=c71b27f664f148e7d9faad5f29b954cb	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/df2fb1cb-8100-42ee-95fb-9182790297cf_rw_19203bdd.png	(from https://rentz.com.br/peraltas)
01:44:08	572182/572182	---M--	200	added ('OK')	image/png	etag:d2d6a9a0278d97b9838a84859068c96e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8e077077-06b8-4d92-bf89-08373c1b0a20.png?h=a978247a503514718c33dd9667ffc007	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8e077077-06b8-4d92-bf89-08373c1b0a204210.png	(from https://rentz.com.br/peraltas)
01:44:08	540463/540463	---M--	200	added ('OK')	image/png	etag:39eb7d2ca6b7bf953cacb5f5a339777e	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8e077077-06b8-4d92-bf89-08373c1b0a20_rw_1920.png?h=a91329f48aa9dd52f92385f36296d9c4	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/8e077077-06b8-4d92-bf89-08373c1b0a20_rw_1920d772.png	(from https://rentz.com.br/peraltas)
01:44:09	575376/575376	---M--	200	added ('OK')	image/png	etag:0e8aad9b916dc3f011066d2d64833f24	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/54e72102-b73e-4ac0-88a7-e203ba94ae69.png?h=05706efc3d80d154f11420e584074658	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/54e72102-b73e-4ac0-88a7-e203ba94ae69c14b.png	(from https://rentz.com.br/peraltas)
01:44:10	73105/73105	---M--	200	added ('OK')	text/css	etag:ce67c7934dc2efcbfa285527e1d325c9	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/069eceb8006a702db80c9725b6155a9c1698414657.css?h=c0763e9bebc6a38c4c6fb5eb2ebe4a50	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/069eceb8006a702db80c9725b6155a9c1698414657f4a0.css	(from https://rentz.com.br/nubank)
01:44:10	566111/566111	---M--	200	added ('OK')	image/png	etag:065340c0b0c14995ab0bca1ef1530be3	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/54e72102-b73e-4ac0-88a7-e203ba94ae69_rw_1920.png?h=e1d1d0314effb293505647d61ecd93b7	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/54e72102-b73e-4ac0-88a7-e203ba94ae69_rw_19202784.png	(from https://rentz.com.br/peraltas)
01:44:10	220159/220159	---M--	200	added ('OK')	image/png	etag:f1bfb5d0c8380198317aeef87116d117	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1bfecb8b-3d65-4f9b-a395-e18836363b7c.png?h=b44ec31c504cbd60317451ede87cb4b2	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1bfecb8b-3d65-4f9b-a395-e18836363b7ccad5.png	(from https://rentz.com.br/nubank)
01:44:10	190822/190822	---M--	200	added ('OK')	image/png	etag:cce94fcc0a5556eaa06e5a274bc818f6	https://cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1bfecb8b-3d65-4f9b-a395-e18836363b7c_rw_1920.png?h=ed8b57569d8d15c0bf05742f5280e8b8	C:/ACNAIS/CANAIS/cdn.myportfolio.com/c8489c04-75f1-4bdc-b062-ae01d51f5d5a/1bfecb8b-3d65-4f9b-a395-e18836363b7c_rw_19202b7d.png	(from https://rentz.com.br/nubank)
